icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
a146f9,1749209318.0,EINN,1749234074,KEWR,UAL271  ,4022.0,816.0,1049,32,0,5
a81773,1749227851.0,GA03,1749233993,KEWR,NKS820  ,7569.0,1357.0,728,17,1,5
a1aa10,1749206000.0,LEBL,1749233846,KEWR,UAL121  ,1841.0,72.0,420,5,0,5
a3f7d4,1749226775.0,KEWR,1749233831,KEWR,N355ER  ,6058.0,55.0,5352,55,1,5
a0a8df,1749206710.0,,1749233751,KEWR,UAL634  ,,,366,17,0,5
a2b47f,1749219150.0,KPHX,1749233615,KEWR,UAL716  ,903.0,19.0,979,17,1,5
a5fa9f,1749232601.0,KEWR,1749233565,KEWR,N4846   ,5286.0,78.0,6024,24,1,5
aa7f25,1749224404.0,KFLL,1749233511,KEWR,UAL2376 ,1666.0,81.0,1086,24,2,5
a2b1ab,1749216261.0,KSFO,1749233425,KEWR,ASA292  ,216.0,3.0,871,9,0,5
aa5657,1749228871.0,CYQB,1749233324,KEWR,RPA3568 ,932.0,70.0,1082,24,0,5
a12f75,1749222288.0,KIAH,1749233220,KEWR,UAL2606 ,3872.0,229.0,1611,55,0,5
a0a900,1749215795.0,KSFO,1749233151,KEWR,UAL2033 ,312.0,11.0,839,17,0,5
a690fb,1749230104.0,KDCA,1749233004,KEWR,GJS4442 ,424.0,64.0,1076,40,1,5
a21633,1749201445.0,LIRF,1749232841,KEWR,UAL41   ,1105.0,140.0,1543,47,0,5
440002,1749200110.0,LOWW,1749232733,KEWR,AUA89   ,483.0,15.0,785,2,0,5
a12755,1749213724.0,SKBO,1749232618,KEWR,UAL269  ,2700.0,64.0,1454,40,1,5
4006c4,1749205746.0,EGLL,1749232508,KEWR,BAW185  ,1247.0,157.0,1042,24,3,5
a7a956,1749224603.0,KMCO,1749232378,KEWR,JBU2028 ,9594.0,572.0,1054,17,0,5
a11ba0,1749196369.0,LGAV,1749232254,KEWR,UAL125  ,7842.0,957.0,417,2,0,5
398699,1749202028.0,LFPO,1749232012,KEWR,DJT100  ,2913.0,2.0,1406,47,1,5
a73dd3,1749228936.0,KIAD,1749231912,KEWR,GJS4187 ,1159.0,3.0,1061,32,2,5
c029dd,1749216912.0,CYYC,1749231807,KEWR,ACA584  ,3830.0,58.0,1045,24,1,5
aa55bd,1749225801.0,KORD,1749231729,KEWR,ENY3374 ,1461.0,160.0,832,9,1,5
a91e6e,1749226653.0,KCLT,1749231650,KEWR,NKS2670 ,2780.0,328.0,1060,9,0,5
a1f2b1,1749202659.0,EDDF,1749231509,KEWR,UAL43   ,1716.0,41.0,1155,24,1,5
a3c3e6,1749215558.0,KLAX,1749231419,KEWR,UAL1850 ,750.0,68.0,1071,24,2,5
aa6efa,1749225368.0,KHXD,1749231348,KEWR,RPA3469 ,8204.0,923.0,1054,24,1,5
a748f8,1749225614.0,,1749231249,KEWR,GJS4478 ,,,1435,47,0,5
a8cffd,1749196955.0,,1749231097,KEWR,UAL965  ,,,1108,32,0,5
a70778,1749226783.0,KGSO,1749231023,KEWR,GJS4558 ,9726.0,1188.0,1524,55,1,5
a4943e,1749225265.0,KORD,1749230936,KEWR,UAL2287 ,1449.0,84.0,526,5,1,5
c060b7,1749226742.0,CYTZ,1749230845,KEWR,PTR2127 ,237.0,0.0,1075,32,1,5
a4e800,1749228108.0,KEWR,1749230810,KEWR,N415PH  ,12833.0,146.0,12987,24,0,4
a880c8,1749225342.0,SC58,1749230752,KEWR,RPA3618 ,1538.0,510.0,1773,63,6,5
a895eb,1749197585.0,LSZH,1749230644,KEWR,UAL135  ,507.0,27.0,1061,32,1,5
ab6cb0,1749225900.0,,1749230560,KEWR,UAL1844 ,,,838,9,0,5
a7e148,1749225381.0,KPVG,1749230457,KEWR,N607AH  ,1533.0,76.0,742,17,0,5
a4bc7f,1749226692.0,KEWR,1749230339,KEWR,N404LH  ,13505.0,24.0,13637,40,1,4
aa6bc0,1749198604.0,EDDM,1749230335,KEWR,UAL31   ,1162.0,19.0,466,20,0,5
a12f2a,1749218045.0,MMIM,1749230189,KEWR,UAL1988 ,10661.0,1239.0,1102,24,0,5
a5d28e,1749218232.0,KDEN,1749230055,KEWR,UAL1536 ,3937.0,21.0,386,2,4,5
a10e23,1749223350.0,KATL,1749229937,KEWR,UAL538  ,870.0,53.0,925,17,1,5
4a91b3,1749200380.0,ENGM,1749229812,KEWR,SAS907  ,1112.0,127.0,1410,40,0,5
a2239c,1749228941.0,KEWR,1749229755,KEWR,N237MH  ,5307.0,63.0,5324,40,1,5
a4493d,1749221131.0,KSRQ,1749229696,KEWR,UAL2612 ,10974.0,1057.0,814,9,0,5
a448f5,1749221114.0,KTPA,1749229572,KEWR,UAL2204 ,1975.0,30.0,1604,47,2,5
478f5c,1749200322.0,ESSA,1749229449,KEWR,SAS903  ,1003.0,80.0,871,9,0,5
ab7067,1749223290.0,KCHS,1749229308,KEWR,UAL674  ,2156.0,206.0,1045,24,0,5
a4c03c,1749228221.0,KEWR,1749229154,KEWR,405LP   ,5625.0,55.0,5728,40,1,5
a05626,1749202186.0,EBMB,1749229134,KEWR,UAL995  ,420.0,31.0,306,2,2,5
a43b91,1749222514.0,KATL,1749228964,KEWR,DAL2401 ,698.0,46.0,1071,17,1,5
c060b3,1749224321.0,CYOW,1749228886,KEWR,PTR2335 ,1959.0,68.0,1072,24,0,5
a32367,1749221336.0,KMSP,1749228736,KEWR,DAL2864 ,1514.0,101.0,847,17,2,5
a858f3,1749220752.0,KMCO,1749228644,KEWR,NKS2102 ,8832.0,626.0,932,17,0,5
a8d76b,1749196994.0,EDDB,1749228508,KEWR,UAL963  ,2698.0,96.0,395,2,0,5
a448d5,1749223790.0,KCLT,1749228378,KEWR,UAL402  ,3454.0,259.0,838,9,0,5
ac1dbc,1749224430.0,KEWR,1749228374,KEWR,N88ZA   ,13458.0,47.0,13855,40,1,4
a4b205,1749225421.0,KEWR,1749228345,KEWR,N401TD  ,13583.0,17.0,13759,9,1,4
a92dfc,1749201123.0,LEMD,1749228224,KEWR,UAL50   ,8048.0,267.0,432,2,1,5
a053ba,1749226872.0,KOXC,1749228175,KEWR,N120AH  ,4196.0,487.0,719,2,1,5
a13651,1749216931.0,,1749228102,KEWR,UAL1970 ,,,1039,17,0,5
a9eeb6,1749224271.0,CYUL,1749228026,KEWR,RPA3583 ,2539.0,238.0,353,5,0,5
a126e6,1749179757.0,KEWR,1749227902,KEWR,UAL217  ,658.0,13.0,1488,40,1,5
ac5868,1749205623.0,PANC,1749227781,KEWR,FDX6014 ,2939.0,0.0,1099,24,9,5
aa44cd,1749197940.0,LEPA,1749227450,KEWR,UAL237  ,3258.0,212.0,1716,55,1,5
a99bba,1749222856.0,KEWR,1749227436,KEWR,N718WA  ,5465.0,55.0,5897,24,1,5
a3c3e0,1749199324.0,EGPH,1749227276,KEWR,UAL37   ,538.0,88.0,1308,2,0,5
a1ad1f,1749225481.0,KEWR,1749227249,KEWR,N207MH  ,5498.0,40.0,6047,9,1,5
a0a54d,1749203495.0,LPPT,1749227151,KEWR,UAL65   ,6167.0,510.0,1548,40,1,5
a8d465,1749215565.0,KAUS,1749227045,KEWR,UAL360  ,1257.0,35.0,847,9,3,5
a8c121,1749199322.0,EGLL,1749226881,KEWR,UAL905  ,1229.0,142.0,1712,55,3,5
ac6baf,1749224469.0,KBLM,1749226773,KEWR,N9NJ    ,14845.0,67.0,5726,85,0,5
adc201,1749220906.0,KIAD,1749226597,KEWR,MTN8313 ,1136.0,18.0,1685,55,2,5
a1d49e,1749225006.0,KEWR,1749226589,KEWR,N217MH  ,6017.0,24.0,5697,32,1,5
aa6b9d,1749196293.0,LIMC,1749226402,KEWR,UAL18   ,1613.0,43.0,1050,17,2,5
a5fa9f,1749225353.0,KEWR,1749226229,KEWR,N4846   ,4893.0,78.0,6034,17,0,5
ad036e,1749221573.0,KCLT,1749226196,KEWR,AAL1697 ,3148.0,343.0,1097,24,0,5
a9a97f,1749221289.0,CYYZ,1749226109,KEWR,RPA3648 ,1806.0,21.0,1152,24,1,5
a0a91e,1749218230.0,KMCO,1749226019,KEWR,UAL2120 ,9146.0,885.0,1075,24,0,5
a7fb19,1749222630.0,KPIT,1749225925,KEWR,NKS2652 ,2122.0,197.0,1115,24,5,5
a3f7d4,1749222363.0,KEWR,1749225887,KEWR,N355ER  ,6112.0,55.0,5703,24,1,5
a4bc7f,1749224731.0,KEWR,1749225829,KEWR,N404LH  ,13577.0,85.0,13490,24,1,5
aab001,1749198556.0,LFPG,1749225775,KEWR,UAL56   ,2365.0,78.0,1027,17,2,5
aa6533,1749223141.0,KDCA,1749225633,KEWR,RPA3423 ,471.0,25.0,1100,24,1,5
a8dee0,1749194973.0,LSGG,1749225416,KEWR,UAL957  ,2433.0,217.0,832,9,1,5
a2239c,1749224312.0,KEWR,1749225235,KEWR,N237MH  ,5323.0,55.0,5644,32,1,5
a15fa4,1749217976.0,KDSM,1749225166,KEWR,AAY431  ,1529.0,50.0,1106,24,0,5
c06de5,1749217663.0,CYHZ,1749225080,KEWR,PVL2567 ,9938.0,989.0,799,2,0,5
a24cc0,1749218820.0,KSAV,1749224975,KEWR,UAL1401 ,545.0,30.0,1035,17,1,5
ade8ff,1749220656.0,KDTW,1749224883,KEWR,DAL2577 ,1393.0,138.0,1057,17,1,5
a7e62d,1749215221.0,KMSY,1749224808,KEWR,NKS2283 ,1090.0,24.0,843,9,1,5
a46d70,1749221572.0,KBOS,1749224699,KEWR,UAL1219 ,807.0,6.0,1254,24,0,5
a4b205,1749223626.0,KEWR,1749224654,KEWR,N401TD  ,13549.0,17.0,13597,5,1,4
acc317,1749218532.0,KSDF,1749224618,KEWR,NKS2733 ,1728.0,205.0,850,9,2,5
a11fc1,1749194539.0,ESSA,1749224543,KEWR,UAL69   ,957.0,87.0,1061,24,0,5
a12753,1749213079.0,KIAH,1749224436,KEWR,UAL1886 ,2870.0,138.0,1097,17,0,5
aad012,1749195755.0,EHAM,1749224299,KEWR,UAL71   ,1265.0,71.0,1458,40,0,5
ab5a1d,1749212161.0,KSAT,1749224232,KEWR,UAL2233 ,879.0,81.0,803,9,1,5
aa92ff,1749198938.0,EIDW,1749224098,KEWR,UAL22   ,2204.0,78.0,1046,17,1,5
abd6c7,1749219463.0,KBOS,1749223991,KEWR,MTN8310 ,1069.0,6.0,1507,40,0,5
a4bc7f,1749220050.0,KEWR,1749223881,KEWR,N404LH  ,13471.0,55.0,13541,17,1,4
a46d4e,1749218465.0,KORD,1749223848,KEWR,UAL2691 ,3116.0,229.0,1024,9,0,5
a12797,1749214659.0,KFLL,1749223644,KEWR,UAL2696 ,1709.0,96.0,947,17,2,5
ac1dbc,1749217697.0,KCDW,1749223575,KEWR,N88ZA   ,2556.0,145.0,13765,24,0,4
a9b85b,1749217416.0,KMKE,1749223559,KEWR,RPA3693 ,456.0,7.0,1200,24,0,5
a1d49e,1749222512.0,KEWR,1749223430,KEWR,N217MH  ,5692.0,70.0,5951,17,1,5
a8d4f6,1749212670.0,KDEN,1749223386,KEWR,UAL2345 ,3978.0,81.0,1140,17,4,5
acbcfd,1749221513.0,KFOK,1749223345,KEWR,N92N    ,3938.0,375.0,13715,55,2,4
a8c4d8,1749213971.0,KEWR,1749223264,KEWR,UAL934  ,2017.0,70.0,1544,47,1,5
a3e329,1749221267.0,KEWR,1749223146,KEWR,N35HF   ,5107.0,32.0,5412,32,0,5
a5f09a,1749222334.0,KTEB,1749223045,KEWR,LXJ482  ,1059.0,142.0,681,9,0,5
add336,1749219007.0,KBWI,1749222912,KEWR,MTN8311 ,1238.0,62.0,1390,32,1,5
a8856d,1749215229.0,KMCO,1749222800,KEWR,UAL1227 ,9975.0,725.0,1093,17,0,5
a4b205,1749217890.0,KLDJ,1749222687,KEWR,N401TD  ,123.0,8.0,13539,5,1,4
a32861,1749213773.0,KMIA,1749222548,KEWR,AAL1801 ,2401.0,89.0,1049,17,1,5
a8754d,1749213431.0,KMIA,1749222209,KEWR,NKS2693 ,2401.0,111.0,1115,17,1,5
a4c03c,1749220418.0,KEWR,1749222112,KEWR,405LP   ,5540.0,40.0,6035,9,1,5
a2fbf1,1749197302.0,LPPR,1749222110,KEWR,UAL239  ,1829.0,44.0,1054,24,1,5
a5fa9f,1749220268.0,KEWR,1749221993,KEWR,N4846   ,5289.0,70.0,5953,24,1,5
a91536,1749213793.0,KTPA,1749221984,KEWR,UAL1832 ,1576.0,7.0,1125,17,2,5
aaf5a9,1749211740.0,KDFW,1749221806,KEWR,AAL1796 ,1637.0,112.0,1078,17,2,5
a80777,1749220686.0,KEWR,1749221669,KEWR,N6160Y  ,5310.0,55.0,5339,32,1,5
a16e7d,1749195450.0,LEMG,1749221647,KEWR,UAL351  ,1480.0,60.0,1166,32,0,5
a6837d,1749218899.0,KDCA,1749221364,KEWR,GJS4408 ,472.0,25.0,1054,24,1,5
a8cc46,1749194341.0,EGLL,1749221151,KEWR,UAL883  ,1388.0,180.0,1535,47,3,5
ac7f3e,1749214422.0,KBNA,1749221067,KEWR,NKS2485 ,2641.0,84.0,710,2,0,5
ac6118,1749216815.0,KRDU,1749220812,KEWR,UAL1030 ,1427.0,111.0,1063,17,1,5
a057cc,1749214355.0,KATL,1749220674,KEWR,DAL2397 ,1164.0,46.0,476,13,1,5
a5d623,1749216390.0,KDTW,1749220569,KEWR,UAL440  ,3304.0,306.0,1095,24,1,5
a6d88b,1749217451.0,KRIC,1749220495,KEWR,GJS4493 ,3170.0,421.0,1005,24,2,5
ab3655,1749213498.0,KSTL,1749220391,KEWR,UAL1511 ,584.0,63.0,832,2,1,5
a8c094,1749209460.0,KIAH,1749220309,KEWR,NKS2063 ,3070.0,191.0,1072,9,0,5
aa7f27,1749208373.0,KAUS,1749220060,KEWR,UAL1760 ,1244.0,20.0,1057,17,3,5
a123e0,1749212550.0,KMSP,1749219949,KEWR,UAL2301 ,2002.0,155.0,1088,9,1,5
a4b973,1749219232.0,KLDJ,1749219851,KEWR,N403TD  ,343.0,23.0,13497,17,1,4
ab48cc,1749212382.0,KMSP,1749219809,KEWR,SCX233  ,1588.0,124.0,334,13,1,5
a3a0cc,1749216308.0,KLGA,1749219671,KEWR,UAL623  ,216.0,1.0,1612,40,0,5
a0a903,1749216603.0,KIAD,1749219545,KEWR,UAL694  ,1313.0,3.0,1042,17,2,5
a4bc7f,1749217750.0,KCDW,1749219417,KEWR,N404LH  ,2687.0,191.0,13494,55,0,4
a94b02,1749208421.0,KIAH,1749219311,KEWR,UAL1797 ,3140.0,153.0,1134,17,0,5
aaa86c,1749213751.0,KORD,1749219213,KEWR,ENY4333 ,1860.0,122.0,1129,24,0,5
aa7abd,1749212943.0,KBNA,1749219075,KEWR,UAL2091 ,2881.0,61.0,1050,17,0,5
a8c759,1749212386.0,KATL,1749218897,KEWR,FFT1158 ,1189.0,46.0,1046,17,1,5
a8a490,1749215245.0,KPIT,1749218806,KEWR,RPA3560 ,1814.0,197.0,1071,17,5,5
a2239c,1749217865.0,KEWR,1749218727,KEWR,N237MH  ,5416.0,63.0,5951,17,1,5
a5d713,1749208097.0,KDFW,1749218609,KEWR,UAL1847 ,1278.0,43.0,1170,17,3,5
a44940,1749209022.0,KMIA,1749218487,KEWR,UAL446  ,2876.0,96.0,1056,17,1,5
a94ae5,1749212914.0,KORD,1749218397,KEWR,UAL563  ,1110.0,29.0,1061,9,0,5
a44916,1749208680.0,KFLL,1749218210,KEWR,UAL1336 ,1714.0,96.0,891,2,2,5
a27a2d,1749212976.0,KCVG,1749218133,KEWR,AAY361  ,2484.0,39.0,1080,17,2,5
a12f73,1749215280.0,KBOS,1749218039,KEWR,UAL2016 ,862.0,6.0,1604,40,0,5
a5cf3c,1749209207.0,KTPA,1749217949,KEWR,UAL2628 ,1594.0,38.0,1178,9,1,5
a8fc09,1749208540.0,KPBI,1749217842,KEWR,UAL2114 ,8506.0,771.0,1555,40,1,5
a3687e,1749204794.0,TJSJ,1749217755,KEWR,AJT880  ,3237.0,568.0,1057,17,1,5
c02e94,1749214171.0,CYYZ,1749217679,KEWR,JZA874  ,1766.0,28.0,1093,24,0,5
a9cd47,1749212731.0,KCMH,1749217618,KEWR,RPA3527 ,1527.0,140.0,360,5,0,5
a8c028,1749208924.0,KTPA,1749217529,KEWR,JBU2274 ,1491.0,30.0,1076,17,1,5
c060b8,1749213541.0,CYTZ,1749217447,KEWR,PTR2125 ,719.0,0.0,1093,9,1,5
a85d00,1749212546.0,,1749217379,KEWR,RPA3420 ,,,788,2,0,5
ab942f,1749207975.0,KMSY,1749217298,KEWR,UAL1508 ,1538.0,24.0,792,2,1,5
aac7ab,1749208146.0,KPBI,1749217215,KEWR,JBU444  ,8877.0,710.0,1091,17,1,5
a1c2b3,1749201575.0,KLAX,1749217090,KEWR,UAL2372 ,1143.0,60.0,1054,9,2,5
aaf111,1749210517.0,KATL,1749217011,KEWR,DAL2325 ,1077.0,53.0,385,20,1,5
a9bc12,1749210435.0,KMSN,1749216896,KEWR,RPA3664 ,752.0,11.0,1117,17,4,5
aa7ec3,1749176322.0,KEWR,1749216791,KEWR,UAL1472 ,114.0,13.0,835,2,1,5
a690fb,1749213497.0,KBUF,1749216712,KEWR,GJS4402 ,321.0,16.0,419,5,3,5
a3776f,1749211965.0,KCLT,1749216576,KEWR,AAL1782 ,3104.0,221.0,847,2,0,5
ac523c,1749208632.0,79MU,1749216394,KEWR,UAL1049 ,3186.0,1432.0,1580,47,2,5
a694dd,1749204241.0,,1749216285,KEWR,JBU594  ,,,1601,47,0,5
4d2469,1749186892.0,LFPB,1749216064,KEWR,AXY406F ,1737.0,146.0,1521,32,2,5
aa1ffc,1749210397.0,KIND,1749215968,KEWR,RPA3501 ,3918.0,412.0,303,13,2,5
a9fc34,1749208380.0,MS00,1749215866,KEWR,RPA3642 ,5768.0,918.0,1088,9,3,5
a2bbcc,1749204818.0,,1749215787,KEWR,UAL240  ,,,360,20,0,5
a4495c,1749211833.0,KCLE,1749215601,KEWR,UAL2053 ,1257.0,94.0,1126,17,2,5
a86a28,1749208442.0,KBHM,1749215448,KEWR,NKS427  ,7075.0,937.0,799,2,0,5
aa7ec2,1749211085.0,KRDU,1749215218,KEWR,UAL410  ,2236.0,141.0,384,20,1,5
a14502,1749210667.0,KRDU,1749214938,KEWR,EDV5120 ,1057.0,88.0,1050,24,1,5
aa7abe,1749209573.0,KCLT,1749214677,KEWR,UAL659  ,2625.0,229.0,396,28,0,5
a46ce1,1749208873.0,KORD,1749214559,KEWR,UAL1658 ,1120.0,29.0,365,28,0,5
a1240a,1749205937.0,KMCO,1749214433,KEWR,UAL2607 ,6284.0,359.0,1152,9,0,5
a91535,1749211433.0,KBOS,1749214359,KEWR,UAL515  ,820.0,13.0,856,5,0,5
a2fe28,1749208417.0,KTYS,1749214166,KEWR,AAY1396 ,662.0,32.0,821,2,3,5
a85119,1749204723.0,KFLL,1749213947,KEWR,JBU306  ,2411.0,134.0,701,5,1,5
aa276a,1749209739.0,CYYZ,1749213839,KEWR,RPA3435 ,1820.0,28.0,378,13,1,5
a97d43,1749204333.0,KFLL,1749213707,KEWR,NKS2068 ,1901.0,65.0,854,2,1,5
ad4eba,1749209469.0,KDTW,1749213629,KEWR,DAL2566 ,1340.0,131.0,394,5,1,5
a12733,1749204607.0,,1749213496,KEWR,UAL1254 ,,,847,2,0,5
a1cb0f,1749163974.0,OMDB,1749213342,KEWR,UAL163  ,3061.0,331.0,1517,32,0,5
a94b08,1749206827.0,KATL,1749213232,KEWR,UAL447  ,1892.0,46.0,1060,9,0,5
a2bc5a,1749206251.0,KJAX,1749212992,KEWR,UAL1321 ,1625.0,150.0,1072,9,0,5
aa2ba5,1749204491.0,KSRQ,1749212819,KEWR,UAL1309 ,5746.0,509.0,1192,17,0,5
a94b05,1749196189.0,KSEA,1749212669,KEWR,UAL299T ,1154.0,2.0,947,2,2,5
aa7dd6,1749209128.0,KPIT,1749212452,KEWR,RPA3688 ,2708.0,197.0,1024,2,2,5
aa3646,1749206325.0,KSDF,1749212159,KEWR,RPA3594 ,1790.0,106.0,896,9,2,5
a2c338,1749208065.0,KCLE,1749212037,KEWR,UAL601  ,1301.0,86.0,1069,9,2,5
a46d95,1749205880.0,KSAV,1749211896,KEWR,UAL2266 ,594.0,22.0,1079,9,1,5
a9d4b5,1749207005.0,KCMH,1749211812,KEWR,RPA3559 ,933.0,41.0,965,9,0,5
aa328f,1749206216.0,KCVG,1749211703,KEWR,RPA3673 ,1909.0,145.0,871,2,2,5
ab6cb0,1749208297.0,KPWM,1749211619,KEWR,UAL2295 ,315.0,45.0,1106,9,3,5
a880c8,1749205926.0,KIND,1749211559,KEWR,RPA3567 ,5932.0,503.0,386,13,3,5
a3b268,1749195521.0,KLAX,1749211227,KEWR,UAL1061 ,650.0,83.0,1031,9,2,5
aa5657,1749208633.0,KDCA,1749211146,KEWR,RPA3475 ,951.0,41.0,810,5,1,5
c06360,1749207096.0,CYTZ,1749210927,KEWR,PTR2121 ,186.0,8.0,838,5,1,5
a11f59,1749185852.0,,1749210743,KEWR,UAL887  ,,,360,20,0,5
aa6533,1749205080.0,14MI,1749210629,KEWR,RPA3606 ,5114.0,518.0,810,2,3,5
c043b7,1749207064.0,CYYZ,1749210532,KEWR,ACA1390 ,1719.0,28.0,302,20,1,5
a11fa3,1749193524.0,KSFO,1749210442,KEWR,UAL567  ,209.0,26.0,365,5,0,5
aa03a2,1749205291.0,KGSP,1749210329,KEWR,RPA3516 ,2181.0,292.0,835,5,7,5
adc201,1749203790.0,KIAD,1749210159,KEWR,MTN8302 ,1138.0,18.0,1046,9,2,5
a81773,1749202204.0,KMCO,1749209849,KEWR,NKS2117 ,6585.0,595.0,1121,9,0,5
a46d8f,1749204371.0,KCHS,1749209698,KEWR,UAL1289 ,2294.0,176.0,366,28,0,5
a5cf66,1749193315.0,KSMF,1749209565,KEWR,UAL2435 ,1726.0,151.0,1069,9,5,5
a9c380,1749206523.0,VT25,1749209392,KEWR,RPA3418 ,3351.0,623.0,414,13,5,5
a4418c,1749194431.0,KLAS,1749209125,KEWR,UAL406C ,1590.0,17.0,1093,9,1,5
a19dff,1749206005.0,KBOS,1749209037,KEWR,RPA5764 ,1050.0,6.0,756,2,0,5
a6898d,1749206352.0,KDCA,1749208949,KEWR,GJS4167 ,613.0,41.0,1082,17,2,5
a1277b,1749205518.0,KORF,1749208859,KEWR,UAL1525 ,4730.0,502.0,1060,2,1,5
a44939,1749205680.0,KBOS,1749208797,KEWR,UAL1833 ,820.0,6.0,437,20,0,5
a9ffeb,1749204259.0,CYQB,1749208695,KEWR,RPA3703 ,1055.0,47.0,856,2,0,5
a6e767,1749204725.0,9NC9,1749208594,KEWR,GJS4618 ,10274.0,1764.0,1034,17,1,5
abe2f6,1749204966.0,CYOW,1749208406,KEWR,RPA3629 ,1643.0,15.0,421,13,0,5
a5cf1b,1749188947.0,SKBO,1749208287,KEWR,UAL559  ,897.0,117.0,842,5,1,5
80159f,1749150623.0,VABB,1749208157,KEWR,AIC191  ,324.0,41.0,1072,9,1,5
aa88fb,1749204554.0,CYUL,1749207926,KEWR,RPA3456 ,2259.0,223.0,1069,17,0,5
aa4b32,1749204246.0,KPIT,1749207713,KEWR,RPA3608 ,1882.0,143.0,1088,17,3,5
a73665,1749204600.0,KRIC,1749207629,KEWR,GJS4192 ,1795.0,177.0,817,9,2,5
aa6efa,1749204715.0,KROC,1749207474,KEWR,RPA3547 ,517.0,17.0,1072,9,1,5
ac23c6,1749202353.0,KCVG,1749207353,KEWR,CSB841  ,959.0,77.0,1443,32,1,5
a70778,1749204069.0,KBUF,1749207298,KEWR,GJS4181 ,806.0,16.0,312,5,3,5
a4493e,1749192984.0,KPHX,1749207173,KEWR,UAL1375 ,999.0,42.0,1151,9,1,5
a12732,1749184717.0,PANC,1749207117,KEWR,UAL363  ,1381.0,14.0,381,28,7,5
a448fa,1749190590.0,KPDX,1749206991,KEWR,UAL1802 ,299.0,24.0,383,20,2,5
aa0b10,1749204842.0,KSYR,1749206864,KEWR,RPA3644 ,6894.0,968.0,1476,24,1,5
a46d47,1749190231.0,CYVR,1749206787,KEWR,UAL1652 ,1661.0,71.0,343,28,0,5
a1ea32,1749190422.0,KSFO,1749206599,KEWR,UAL737  ,387.0,11.0,373,20,0,5
a09fc4,1749148720.0,VIDP,1749206392,KEWR,UAL83   ,4429.0,220.0,839,5,1,5
a2cb32,1749151689.0,FAOR,1749206201,KEWR,UAL187  ,4078.0,35.0,1086,2,2,5
a7fb19,1749201303.0,,1749206009,KEWR,NKS2650 ,,,1264,24,0,5
aced21,1749188906.0,KSFO,1749205903,KEWR,ASA374  ,218.0,3.0,1106,9,0,5
add336,1749201045.0,KIAD,1749205786,KEWR,MTN830O ,1139.0,11.0,1056,17,2,5
ad6bdc,1749189198.0,KLAX,1749205468,KEWR,JBU1574 ,912.0,114.0,1071,2,2,5
a1629d,1749198124.0,KMEM,1749205245,KEWR,FDX1514 ,4713.0,520.0,1442,32,2,5
a10d7f,1749199115.0,KSDF,1749204442,KEWR,UPS1084 ,2343.0,205.0,832,2,2,5
acc317,1749189623.0,KLAS,1749204347,KEWR,NKS2731 ,2214.0,17.0,814,2,1,5
abe5a2,1749197383.0,MS00,1749204203,KEWR,FDX1402 ,4789.0,545.0,1589,40,2,5
a5cfa5,1749187849.0,KSAN,1749203900,KEWR,UAL1827 ,1407.0,93.0,898,2,2,5
a2f5fc,1749198829.0,KIND,1749203774,KEWR,FDX1721 ,5890.0,564.0,998,9,1,5
a445cd,1749192935.0,KDEN,1749203634,KEWR,UAL8102 ,3567.0,9.0,1089,9,4,5
a5cc35,1749187965.0,,1749203559,KEWR,UAL339  ,,,1082,17,0,5
a01f37,1749175479.0,LFPG,1749203001,KEWR,FDX5047 ,2860.0,223.0,1050,17,2,5
a3cdfa,1749197179.0,82LL,1749202881,KEWR,UPS1076 ,4499.0,858.0,1707,47,6,5
a1ede9,1749170662.0,SBGR,1749202768,KEWR,UAL148  ,13821.0,995.0,1061,17,0,5
ad639e,1749185962.0,KSEA,1749202619,KEWR,ASA274  ,860.0,28.0,1293,17,2,5
a2ed83,1749197100.0,KSDF,1749202284,KEWR,UPS1070 ,2202.0,334.0,393,35,2,5
76cce4,1749139583.0,WSSS,1749202179,KEWR,SIA22   ,2377.0,138.0,1071,17,2,5
ac7103,1749188011.0,KPHX,1749202069,KEWR,AAL2156 ,1085.0,50.0,360,13,1,5
a7851c,1749188949.0,KSLC,1749201982,KEWR,DAL2038 ,1596.0,8.0,817,9,1,5
a67b81,1749185626.0,KLAX,1749201899,KEWR,ASA282  ,898.0,68.0,1159,17,2,5
a37020,1749172797.0,EDDK,1749201723,KEWR,UPS208  ,1080.0,52.0,1060,17,1,5
ad2b61,1749197907.0,KGSO,1749201633,KEWR,FDX1073 ,4335.0,838.0,1293,32,0,5
a5cc3c,1749186156.0,MGGT,1749201143,KEWR,UAL258  ,10468.0,662.0,1053,9,0,5
a1ca21,1749184874.0,KSFO,1749200937,KEWR,UAL676  ,321.0,18.0,360,13,0,5
a13767,1749195697.0,KIND,1749200573,KEWR,FDX1700 ,4610.0,381.0,384,13,2,5
a1d18f,1749184741.0,KLAX,1749200372,KEWR,UAL2397 ,824.0,114.0,1340,32,2,5
a4009e,1749194434.0,KSDF,1749199769,KEWR,UPS1096 ,2051.0,220.0,364,5,3,5
7380ca,1749160484.0,LLBG,1749199642,KEWR,ELY027  ,2588.0,57.0,1630,40,1,5
a448d5,1749186999.0,TJSJ,1749199498,KEWR,UAL2219 ,4441.0,431.0,1089,17,1,5
